Label, Num, Date, Query, Username, Tweet
1,"2183551080","Mon Jun 15 14:39:40 PDT 2009","NO_QUERY","UABVball1","@BrwnEyesLie I think u should go wit Verizon!! best service evr "
1,"2183551140","Mon Jun 15 14:39:41 PDT 2009","NO_QUERY","ashleyfosho","@AlexAllTimeLow You guys are going video crazy! I'm stoked "
1,"2183551158","Mon Jun 15 14:39:41 PDT 2009","NO_QUERY","holycowgal","Where did the day go! Pheeeewww, it went fast! "
1,"2183551201","Mon Jun 15 14:39:41 PDT 2009","NO_QUERY","dwamaqueen","@mayerelle whaaah. gtg na. need to Zzzzz. later ulit. "
1,"2183551217","Mon Jun 15 14:39:41 PDT 2009","NO_QUERY","paul_a_smith","@OdysseyGuides  Hello! Thanks for the follow "
1,"2183551292","Mon Jun 15 14:39:41 PDT 2009","NO_QUERY","FlorenciaDuran","My Name is Flor "
1,"2183551315","Mon Jun 15 14:39:41 PDT 2009","NO_QUERY","imkedielen","w00t nieuwe twitter bg  hope you like it all!"
1,"2183551387","Mon Jun 15 14:39:42 PDT 2009","NO_QUERY","SerendipityImgs","Does anyone else re-record their outgoing voicemail greeting over and over until it's right?  It took me about 23 tries to get it right! "
0,"2323463477","Thu Jun 25 00:42:11 PDT 2009","NO_QUERY","chef_everett","Hey Foodies!!--  xXN???a9 DO?????M ?A tG???4 ??A2?? ??k ????]??[.????|? 2??.. http://digg.com/u16dNU Chef Everett Lacey"
0,"2323463480","Thu Jun 25 00:42:11 PDT 2009","NO_QUERY","marceline","@argylewhale I hear you there. we are up to NINETEEN mouse executions. they just will not learn "
0,"2323463737","Thu Jun 25 00:42:13 PDT 2009","NO_QUERY","chef_everett","Hey Foodies!!--  I? ????i9 M ?C ??????.P? ???s??] ????;OG??g ;?.???2? ??Aow.. http://digg.com/u16dNW Chef Everett Lacey"
0,"2323463762","Thu Jun 25 00:42:13 PDT 2009","NO_QUERY","Starlynn_kay","and... my boyfriend is scarin me. he not answerin none of my kalls and he usually does "
0,"2323463867","Thu Jun 25 00:42:14 PDT 2009","NO_QUERY","cherylp59","@SeriouslyKooky awwww what's up hun ? "
0,"2323464124","Thu Jun 25 00:42:16 PDT 2009","NO_QUERY","brightondoll","ok I'm back and disappointed!  I thought there was gonna be more drama on tonight's RW episode"
0,"2323464215","Thu Jun 25 00:42:17 PDT 2009","NO_QUERY","Joseph1391","I can't believe how drun k I am. I'm so upset I ripped my favorite shirt "
0,"2323464230","Thu Jun 25 00:42:17 PDT 2009","NO_QUERY","MarcusDCK","cant sleep D: i feel sick from all the cupcakes  fuckin hate myself i am a fatty D: i am going to eat this shit off lol"
0,"2323464336","Thu Jun 25 00:42:18 PDT 2009","NO_QUERY","Couvinha","Supposed to go to the beach but then it was raining... "
0,"2323464401","Thu Jun 25 00:42:18 PDT 2009","NO_QUERY","MsTimaB","@Future111 well I'm in a car with some friends soooo it's not up to me "
0,"2323464642","Thu Jun 25 00:42:21 PDT 2009","NO_QUERY","parfit","The folks' house is waaaaay to quiet without Max's raspy breathing "
0,"2323464799","Thu Jun 25 00:42:22 PDT 2009","NO_QUERY","Danny2056","@karinbobarin Mmm. Strawberry's and pineapple sound so good right now "
0,"2323464885","Thu Jun 25 00:42:23 PDT 2009","NO_QUERY","josephineburton","Finished work for another day... now to do the washing, wash the dishes, cook dinner etc etc... it never ends!!!! "
0,"2323465050","Thu Jun 25 00:42:24 PDT 2009","NO_QUERY","denkz08","i miss KeZo! i dunno y. am i still have stupid feelings for that person? "
0,"2323465346","Thu Jun 25 00:42:26 PDT 2009","NO_QUERY","1in7billion","Um, having hard time signing off because it is well into the morning in Iran and there's nothing coming out of there.  Not a tweet. "
0,"2323465909","Thu Jun 25 00:42:31 PDT 2009","NO_QUERY","viaoktivaomar","Why oh why...kambuh lg "
0,"2323465969","Thu Jun 25 00:42:32 PDT 2009","NO_QUERY","VivaVivien","Fell down the steps today. How very unglam. Had a deep gash on my knee that needed 6 stitches. Visited Paris hospital to get it done. "
0,"2323466279","Thu Jun 25 00:42:35 PDT 2009","NO_QUERY","sid1892","Just woke up and now know the rest of my week is going to be shot "
0,"2323466444","Thu Jun 25 00:42:36 PDT 2009","NO_QUERY","she_ang","misses surfing! "
0,"2323466645","Thu Jun 25 00:42:38 PDT 2009","NO_QUERY","FelicityClare","gah got medicals today "
0,"2323466955","Thu Jun 25 00:42:40 PDT 2009","NO_QUERY","mia_noir","what the f**king world! "
0,"2323467066","Thu Jun 25 00:42:41 PDT 2009","NO_QUERY","Everbr","@oh_its_natalie I hate verizon too , it made me break my phone in half "
0,"2323467246","Thu Jun 25 00:42:43 PDT 2009","NO_QUERY","gillianwalsh","ewwww I'm up and ready for work, I hate my life "
0,"2323467434","Thu Jun 25 00:42:45 PDT 2009","NO_QUERY","coote3","i dont see why there r 25 views onmy pics andno one leaves love shame onu twitters "
0,"2323467515","Thu Jun 25 00:42:46 PDT 2009","NO_QUERY","love_houst","where is the postman "
0,"2323467749","Thu Jun 25 00:42:48 PDT 2009","NO_QUERY","DefMash","Morning all. Getting a bit worried about my cat, she is starting to act a bit odd "
0,"2323467794","Thu Jun 25 00:42:48 PDT 2009","NO_QUERY","rocielleperez","performed a SMC reset so my iSight would work again. I'm a nerd. no CC/Lost tonight  but my house is gonna be in motel mode this week."
0,"2323467892","Thu Jun 25 00:42:49 PDT 2009","NO_QUERY","AbbyT2009","gAH! College at 10:45 and aimee is't here during my break  humph!"
0,"2323467910","Thu Jun 25 00:42:49 PDT 2009","NO_QUERY","LuCkii3CHaRMz","@CarterRonson ,, im dead @ your jokiiing .. lmaooooo  plz stop I dnt wana die of laughter tonite"
0,"2323468281","Thu Jun 25 00:42:52 PDT 2009","NO_QUERY","duckybutt","Disturbia. Makes me think of Indi.  Why does this always happen to me?"
0,"2323468325","Thu Jun 25 00:42:53 PDT 2009","NO_QUERY","NicoleLynnice","@Markinthecity  I'm jealous! I miss BK! I need 2 visit"
0,"2323468539","Thu Jun 25 00:42:54 PDT 2009","NO_QUERY","druey","@artywah I'd so totally get them but, theyre 22&quot;. "
0,"2323468828","Thu Jun 25 00:42:57 PDT 2009","NO_QUERY","thattgirldani","so after watching &quot;Taken&quot; I'm gonna have to watch a whole lotta will&amp;grace in order to avoid having nightmares.  ahaha im such a dork."
0,"2323468938","Thu Jun 25 00:42:58 PDT 2009","NO_QUERY","danniMARIExo","@iamjonathancook You're making me want m&amp;m's real bad right now. I think like every gas station within walking distance is closed too. "
0,"2323469306","Thu Jun 25 00:43:01 PDT 2009","NO_QUERY","RealRickyicky","wtf am i suppost to put wen ur applyin online n dey askin 4 previuse wrk bt i dnt got none. wtf! dey jst makin in harder for me. "
0,"2323469311","Thu Jun 25 00:43:01 PDT 2009","NO_QUERY","zarazombie","someone make me a Stardoll account please. my laptop doesn't let me "
0,"2323469615","Thu Jun 25 00:43:04 PDT 2009","NO_QUERY","thejko","Transformers 2 ruined my childhood. One shall stand, two shall fail "
0,"2323469619","Thu Jun 25 00:43:04 PDT 2009","NO_QUERY","alisonbertolina","I miss college and the doublegulp drink off "
0,"2323469898","Thu Jun 25 00:43:06 PDT 2009","NO_QUERY","carowdorf","Mornin´ ya´ll..... I am so sad about my BF  I just really can´t understand why I really wanted to go back to him...He will never change!!"
0,"2323470040","Thu Jun 25 00:43:07 PDT 2009","NO_QUERY","pantzy","Noooo..... I don't want to read one of the books I bought anymore but I dont think Borders would let me return it.. it's a 3 for 2 offer. "
0,"2323470044","Thu Jun 25 00:43:07 PDT 2009","NO_QUERY","louisetse","On the coach to colchester uni. Its hot on here "
0,"2323470692","Thu Jun 25 00:43:13 PDT 2009","NO_QUERY","viaoktivaomar","Blame it on the orange juice I drank this morning...huhuhu "
0,"2323470828","Thu Jun 25 00:43:14 PDT 2009","NO_QUERY","DeezyDolla","@missparisvix still aint got my follow its a shame i gotta ask "
0,"2323470952","Thu Jun 25 00:43:15 PDT 2009","NO_QUERY","colinhoniball","I wanted a seriously cold winter and I got it. Viva the Western Cape in winter. [I know this was hell for many of my fellow countrymen] "
0,"2323471047","Thu Jun 25 00:43:16 PDT 2009","NO_QUERY","georginatsy","going out to do my nailzz ^.~ Excited for transfomers my bro caught it last night alr "
0,"2323471250","Thu Jun 25 00:43:17 PDT 2009","NO_QUERY","TAYLORRRRRR","i need my best friend "
0,"2323471350","Thu Jun 25 00:43:18 PDT 2009","NO_QUERY","TeyMartel","@JOJOSWRLD89 well sadly our generation is full of gorgeous women who don't love themselves on the inside so the outside don't even matter "
0,"2323471434","Thu Jun 25 00:43:19 PDT 2009","NO_QUERY","mzmeshad","@britdior Not a damn thing! "
0,"2323471618","Thu Jun 25 00:43:21 PDT 2009","NO_QUERY","mystakool","@TalhaIzhar I so need the rain too "
0,"2323471778","Thu Jun 25 00:43:22 PDT 2009","NO_QUERY","LilMissBunnyBoo","@MattBoyy1575 hopefully your arm is healed or else summer will suck for yu "
0,"2323472244","Thu Jun 25 00:43:26 PDT 2009","NO_QUERY","kybee21","Just worked out...and dropped my iPhone and broke the screen  can u say LAME!"
0,"2323472339","Thu Jun 25 00:43:27 PDT 2009","NO_QUERY","directedbylivpk","i hope you wont give a damn! sick "
0,"2323472453","Thu Jun 25 00:43:28 PDT 2009","NO_QUERY","DevaMaruko","feels Scared for no reason  http://plurk.com/p/13sccb"
0,"2323472623","Thu Jun 25 00:43:29 PDT 2009","NO_QUERY","pkirsch","Getting ready to go to L.A. I miss my baby..  "
0,"2323472669","Thu Jun 25 00:43:29 PDT 2009","NO_QUERY","SarmAtakhanian","I misss It  stupid tweetgenius slowss down my blackberry -_-"
0,"2323472793","Thu Jun 25 00:43:31 PDT 2009","NO_QUERY","katyb_","Ohhh I'm really sad now,I was just thinking about how I could get a krispy kreme at the station but realized I'm going to a different one "
0,"2323473372","Thu Jun 25 00:43:36 PDT 2009","NO_QUERY","SoniaYasminAli","@wilf1369 lol true. Marv's having he's operation today.  I'm so worried. I love him more than anything. Poor little dude."
0,"2323473892","Thu Jun 25 00:43:40 PDT 2009","NO_QUERY","Gawjus1","has woken up with a banging hedache after her horrible dream "
0,"2323473937","Thu Jun 25 00:43:40 PDT 2009","NO_QUERY","tellurus","so i've ruined 3 pairs of earrings today... it can't get any better than this "
0,"2323473958","Thu Jun 25 00:43:41 PDT 2009","NO_QUERY","clarissahaha","@simonlcheng hahahaha buti ngaaa! haha JUSTICE!!! ))))) there was a zebra at conan?! awww i'm so far from the tv "
0,"2323473983","Thu Jun 25 00:43:41 PDT 2009","NO_QUERY","Chevyguyforlife","@Vampyress I'm to far away "
0,"2323473991","Thu Jun 25 00:43:41 PDT 2009","NO_QUERY","RoudaAlThani","last day of school, god help me with my report cards "
0,"2323474158","Thu Jun 25 00:43:42 PDT 2009","NO_QUERY","d33pak","@sidhartha256 Oh god! i donno how these ppl even browse here.. they are giving us 5% of the total bandwidth! "
0,"2323475235","Thu Jun 25 00:43:51 PDT 2009","NO_QUERY","carcarmen","SHIT G'S BDAY IS COMINGG SHIT SHIT SHIT "
0,"2323475514","Thu Jun 25 00:43:53 PDT 2009","NO_QUERY","Minkasays","@LindsNBoots you are probably getting up to go running soon and I can't even fall asleep "
0,"2323476124","Thu Jun 25 00:43:59 PDT 2009","NO_QUERY","natashacairns","Bored already and I haven't even officially started work yet.... Ooooh "
0,"2323476231","Thu Jun 25 00:44:00 PDT 2009","NO_QUERY","22lrhunter","@smashlay are you  because of transformers? I was hoping for a :| myself, with a :} for my inner child..Still  cuz merc news said 1.5 *s"
0,"2323476291","Thu Jun 25 00:44:01 PDT 2009","NO_QUERY","Anthonydarko","@hellomollyyy Aw that wording hurt, I'm going to go cry now "
0,"2323476301","Thu Jun 25 00:44:01 PDT 2009","NO_QUERY","ckdub","@bshepjr awww don't say that! "
0,"2323476367","Thu Jun 25 00:44:01 PDT 2009","NO_QUERY","amandajo9","I am going to bed. Thankful I leave Vegas tomorrow. Blah to 100 degree weather but sad to leave without any Marilyn things "
0,"2323476724","Thu Jun 25 00:44:04 PDT 2009","NO_QUERY","smiles4dayyz","* oh poo. That was no fun.  every1 new B4 i did &amp; it was obvious clues. That's no fun.. Chris needs so make one &amp; be like 'cheesesteak'"
0,"2323476729","Thu Jun 25 00:44:04 PDT 2009","NO_QUERY","clustertheory","It comes in pairs. The urge to sneeze, then, the urge to blow "
0,"2323476935","Thu Jun 25 00:44:06 PDT 2009","NO_QUERY","rebeccasigler","hmm, about to leave milwaukee "
0,"2323477023","Thu Jun 25 00:44:07 PDT 2009","NO_QUERY","Meagangrant","Fudge. I need food more than shia labeouf. guess this means no transformers "
0,"2323477172","Thu Jun 25 00:44:08 PDT 2009","NO_QUERY","gracieetee","i leave in one week! excited but im gunna miss everyone sooo much! "
0,"2323477294","Thu Jun 25 00:44:09 PDT 2009","NO_QUERY","shortyyyy","Does anyone have a spare iPod? "
0,"2323478154","Thu Jun 25 00:44:16 PDT 2009","NO_QUERY","Angie2812","My dog is ill!!!! "
0,"2323478373","Thu Jun 25 00:44:18 PDT 2009","NO_QUERY","heyzullxx","so I oficially don't like my phone  it turns off out of no where"
0,"2323478663","Thu Jun 25 00:44:21 PDT 2009","NO_QUERY","meeshelltrieu","lost my phone at the UNHAPPIEST place on earth!  ..but today was still funnnn!"
0,"2323479000","Thu Jun 25 00:44:24 PDT 2009","NO_QUERY","marisarios","@MatthewHankins hit a coyote "
0,"2323479088","Thu Jun 25 00:44:25 PDT 2009","NO_QUERY","popmygum","don't want to be sent off so far without cab fare home  how unfortunate! that would mean,home after 12. Not good, not good "
0,"2323479569","Thu Jun 25 00:44:29 PDT 2009","NO_QUERY","DjVandal","@Vivi_03 I thought u were gonna be workin late again "
0,"2323479764","Thu Jun 25 00:44:31 PDT 2009","NO_QUERY","liebesophie","@townsie Neither can I "
0,"2323480046","Thu Jun 25 00:44:33 PDT 2009","NO_QUERY","uliwitness","@badeen Yeah, Vicki was that for a while for Bruce, but they never bothered to do that for Alex "
0,"2323480212","Thu Jun 25 00:44:34 PDT 2009","NO_QUERY","whiteyy93","aw i wish i could call Jonas Brothers SayNow. "
0,"2323480671","Thu Jun 25 00:44:39 PDT 2009","NO_QUERY","surgeAA","@AliceAguera  I might have to drive on Saturday night so no jäger bombs for me...  "
0,"2323480735","Thu Jun 25 00:44:39 PDT 2009","NO_QUERY","gemmaformosa","i don't wanna take the brownies i made up the street "
0,"2323481191","Thu Jun 25 00:44:43 PDT 2009","NO_QUERY","vanskittles","i wanna go out "
0,"2323481277","Thu Jun 25 00:44:44 PDT 2009","NO_QUERY","caitlinmulkeen","my surgerys finally over and now im on pks all day and am awakee all nightt "
0,"2323481386","Thu Jun 25 00:44:45 PDT 2009","NO_QUERY","VivaLaMollyy","Will I ever get an @ reply from @symphnysldr or @iamjonathancook ? I honestly don't think I will, and, it makes me sad "
0,"2323481830","Thu Jun 25 00:44:49 PDT 2009","NO_QUERY","MrNyquil","@SweetTeaAtl1 So I watched Sex in the City for the 1st time the other day, it had nothing to do with the title, I was disappointed.. "
0,"2323482062","Thu Jun 25 00:44:51 PDT 2009","NO_QUERY","monodramatic","Stupid, beautiful dreams that most likely will never come true... "
0,"2323482231","Thu Jun 25 00:44:52 PDT 2009","NO_QUERY","FastMacsTweet","@sovereignradio  We could use some night rain though, my water butts are empty "
0,"2323482234","Thu Jun 25 00:44:52 PDT 2009","NO_QUERY","emradzik","just got the most intense workout from wii boxing! shit is INTENSE. need sleep cuz i gotsta wake up early!  night world xo"
0,"2323482259","Thu Jun 25 00:44:53 PDT 2009","NO_QUERY","GG_Sarah","@LizJonasHQ JB is having a live chat? where? when? please answer "
0,"2323482622","Thu Jun 25 00:44:55 PDT 2009","NO_QUERY","hollywoodchad","i wanna follow her. but i aint talkin bout twitter "
0,"2323482690","Thu Jun 25 00:44:56 PDT 2009","NO_QUERY","dotmariusz","@modbird I have a WD myself, they are awesome - the only thing is that USB is kinda slow and my laptop doesn't have FireWire "
0,"2323482878","Thu Jun 25 00:44:58 PDT 2009","NO_QUERY","ValleyPrincess","@adammshankman : You should have been there! You were terribly missed "
0,"2323482894","Thu Jun 25 00:44:58 PDT 2009","NO_QUERY","saibellanyc","Damn my friend Jean for telling me about this site that rates toxic beauty products on the market... especially as I was at Sephora today "
0,"2323483095","Thu Jun 25 00:45:00 PDT 2009","NO_QUERY","JorgeJuarez","Poor Farrah Fawcett TMZ just broke news that she is entering her final days  May the lord be with you Farrah, you are a true angel! &lt;3"
0,"2323483674","Thu Jun 25 00:45:04 PDT 2009","NO_QUERY","KYLESAURUS","Rachel, Turner, Me, and an empty seat. "
0,"2323484004","Thu Jun 25 00:45:06 PDT 2009","NO_QUERY","lilybethpineda","Home but missing LA/NY "
0,"2323484311","Thu Jun 25 00:45:08 PDT 2009","NO_QUERY","MrKhaotik","@deidre_1922  ummmmhmmm SURE YOU ARE! LOL and I'm in NUPEVILLE, Indiana! LOL"
0,"2323484689","Thu Jun 25 00:45:11 PDT 2009","NO_QUERY","kathryn_ox","take that was absolutely amazing! &lt;3 i want to go again "
0,"2323484837","Thu Jun 25 00:45:12 PDT 2009","NO_QUERY","xoliviaxdreamer","@Coliexbum oh is jack the film with jennifer lopez? it makes me cry so much! "
0,"2323485395","Thu Jun 25 00:45:17 PDT 2009","NO_QUERY","anbudan_BALA","Bad day, Lost my Pen drive with personal and office data in the bus  was able to catch the bus in the next trip to chk with conductor,GONE"
0,"2323485654","Thu Jun 25 00:45:19 PDT 2009","NO_QUERY","robbjbrowning","Woke up with THE most amazing bedhair this morning!!! Work soon "
0,"2323485655","Thu Jun 25 00:45:19 PDT 2009","NO_QUERY","dafastandfurios","sun aint shining no more! tired and got work soon "
0,"2323485796","Thu Jun 25 00:45:20 PDT 2009","NO_QUERY","jocelinejanice","not doing cip @ breast cancer cus kiki got quarantined. adeline took away my freakin access card and the butterfly is still hiding "
0,"2323485882","Thu Jun 25 00:45:21 PDT 2009","NO_QUERY","AdamRPhoto","@PenelopeHeart i'm not impressed by the battery life one bit, the battery seems shite "
0,"2323486290","Thu Jun 25 00:45:24 PDT 2009","NO_QUERY","ILYmieke","im so not in the mood for this.  i'll try and tweet whilst i'm there. ;)"
0,"2323486408","Thu Jun 25 00:45:25 PDT 2009","NO_QUERY","vintageBCN","@deargolden uooh, I COVET those shoes. pity i'm a size 9 "
0,"2323486539","Thu Jun 25 00:45:26 PDT 2009","NO_QUERY","hartman29","looking after a sick little girl "
0,"2323486691","Thu Jun 25 00:45:27 PDT 2009","NO_QUERY","HBIC_Mommajo","@jmee21 aw! i couldnt seperate myself from ali...  i'd prob end up cutting myself. haha! just kiddin'!"
0,"2323486699","Thu Jun 25 00:45:27 PDT 2009","NO_QUERY","cruzitoooo","doesnt have any friends on twitterr "
0,"2323486715","Thu Jun 25 00:45:27 PDT 2009","NO_QUERY","avilewin","So happy I bought @wired to read. Flight just delayed "
0,"2323486808","Thu Jun 25 00:45:28 PDT 2009","NO_QUERY","allybeebee","@miichellie awww we can't it's the weekend of my momma's beeday "
0,"2323486843","Thu Jun 25 00:45:28 PDT 2009","NO_QUERY","AishaAlsayegh","@theSLaBeouf I'm at home. Sick. "
0,"2323486910","Thu Jun 25 00:45:29 PDT 2009","NO_QUERY","kabien","is cramming. again. why? coz i chose to. but now, im regretting "
0,"2323487047","Thu Jun 25 00:45:30 PDT 2009","NO_QUERY","mattmoo2","@iusher Couldnt come to this one and had such fun last time "
0,"2323487076","Thu Jun 25 00:45:30 PDT 2009","NO_QUERY","pamiy","here at home, doin' nothing but home works since classes were suspended and there's nothing else to do "
0,"2323487288","Thu Jun 25 00:45:32 PDT 2009","NO_QUERY","Lensca23057","@8ball_ what are you mean ? i dont get it o_O sorry "
0,"2323487346","Thu Jun 25 00:45:32 PDT 2009","NO_QUERY","LizzBrad","sat in tutorial and would much ratehr be at home.  why is the common room shut today "
0,"2323487522","Thu Jun 25 00:45:34 PDT 2009","NO_QUERY","Riiiannee","@hayleypea i'm so soz i cnt cum hun  my mum's just put a deposit dwn 4 my NY trip so i owe her my life right now. next time!!! xxx"
0,"2323487540","Thu Jun 25 00:45:34 PDT 2009","NO_QUERY","noufel","@ksekher anothr chilled out day..disappointin end to yeserday wid Spain losing  wat did u do to hurt ur back?"
0,"2323488269","Thu Jun 25 00:45:40 PDT 2009","NO_QUERY","chloepoppy","got a basket of skincare to check out, jap mags to buy, hair to cut &amp; rebond, guzheng / dance  &amp; painting classes to take but no $ "
0,"2323488305","Thu Jun 25 00:45:41 PDT 2009","NO_QUERY","yayathebeauty","my stomach is burning  here we go again w this bs  I didn't eat anything hot or unusual &amp; its starting again"
0,"2323488350","Thu Jun 25 00:45:41 PDT 2009","NO_QUERY","MattLune","@charhjc sorry to hear that  glad you're feeling a bit better though! More wine and puppies = good times!"
0,"2323488402","Thu Jun 25 00:45:42 PDT 2009","NO_QUERY","IhaveTheFear","watching weeds -watched 1 ep 3 yrs ago, its quite good actually. upload to blog didnt work  cold keepin me awake. tomorrow yet??"
0,"2323488876","Thu Jun 25 00:45:46 PDT 2009","NO_QUERY","Sianii_","Really needs her phone to text Fil "
0,"2323489110","Thu Jun 25 00:45:48 PDT 2009","NO_QUERY","steggls","I'm trying to cut back on chocolate, so a customer comes in with an urgent job, and to bribe me they bring a BIG block of chocolate  "
0,"2323489162","Thu Jun 25 00:45:49 PDT 2009","NO_QUERY","joeL1tO","@elbrownduck won't go with us to the club!   "
0,"2323489279","Thu Jun 25 00:45:50 PDT 2009","NO_QUERY","Fluffy_Cupycake","@acesmanyfaces definitely gonna go see it this weekend, feeling a bit left out everyone has seen it but me "
0,"2323489329","Thu Jun 25 00:45:50 PDT 2009","NO_QUERY","Courteney215","I have nothing to wear, and I look like a boy "
0,"2323489363","Thu Jun 25 00:45:51 PDT 2009","NO_QUERY","blackluv87","@jojoswrld89 wow i am sry 2 hear bout your friend  i bet u R really upset at her N i can understand why.. but dont wry she'll learn."
0,"2323489483","Thu Jun 25 00:45:51 PDT 2009","NO_QUERY","Lorenzo_Paris","Why I only see direct messages on my public timeline and NOT in Direct Messages window??? "
0,"2323489718","Thu Jun 25 00:45:53 PDT 2009","NO_QUERY","zilch9494","i lost over 80k poker chips on facebook..'sigh' "
0,"2323489799","Thu Jun 25 00:45:54 PDT 2009","NO_QUERY","C_Michelle","With all my &quot;uppity&quot; characteristics I miss the waffle house "
0,"2323489867","Thu Jun 25 00:45:55 PDT 2009","NO_QUERY","npc100","Absolutely exhausted. Was consoling myself with &quot;well, at least its Friday&quot;, until 5 minutes ago when I realised that its Thursday "
0,"2323489936","Thu Jun 25 00:45:55 PDT 2009","NO_QUERY","astyles101","@TeeJay882 says they r going to WIPE the US off the MAP!  "
0,"2323490443","Thu Jun 25 00:45:59 PDT 2009","NO_QUERY","alexanderhall","@bustalkmag SCA IL Forecast for Thurs: 50% chance of storms, could be severe. high 90. heat index 95-100. bad news: no cool down fri/sat "
0,"2323490543","Thu Jun 25 00:46:00 PDT 2009","NO_QUERY","simpike","@everyonelistens presume that should have been @thespiel and not @simpike. no Origins for me  Have you got the Dominion expansion yet ?"
0,"2323491709","Thu Jun 25 00:46:10 PDT 2009","NO_QUERY","Pohjilinggg","eating Ramly burger without any mayonise in it "
0,"2323491818","Thu Jun 25 00:46:10 PDT 2009","NO_QUERY","thegreenangel","Off to London today for the nma awards. I do feel a little sick today though "
0,"2323491985","Thu Jun 25 00:46:12 PDT 2009","NO_QUERY","NiallSmee","in school and dreading pe "
0,"2323492104","Thu Jun 25 00:46:13 PDT 2009","NO_QUERY","RooookieP","@Artistbabee that's annoying. i is sorry "
0,"2323492421","Thu Jun 25 00:46:16 PDT 2009","NO_QUERY","Marinacakes","wants to know why there are so many amazing guys in the world and i dont have one.  can someone please explain. thanks."
0,"2323492829","Thu Jun 25 00:46:20 PDT 2009","NO_QUERY","mzmeshad","@YungStet I'm doing ok. Been kinda stressed lately. "
0,"2323492833","Thu Jun 25 00:46:20 PDT 2009","NO_QUERY","sidyadav","Just found out I was facesquated. All because of Facebook disabling my account a day before the namegrab and making me create a new one. "
0,"2323492976","Thu Jun 25 00:46:21 PDT 2009","NO_QUERY","rsrecidoro","is getting nowhere with NFSU on his phone. "
0,"2323493128","Thu Jun 25 00:46:22 PDT 2009","NO_QUERY","fuffers","What unconfortable situations I always find myself in. @etceteri it's a Jacobs-ish situation. "
0,"2323493345","Thu Jun 25 00:46:24 PDT 2009","NO_QUERY","iluvchocolate88","i can't see my cousins cause my aunty can't see??  "
0,"2323493520","Thu Jun 25 00:46:25 PDT 2009","NO_QUERY","kialana","@NeenoHBIC I'm glad to hear it turned out well ; ) yea I had to work  but next time we will get up"
0,"2323493594","Thu Jun 25 00:46:26 PDT 2009","NO_QUERY","billybixby","@WarrenBeckett I found a bone in my milkshake "
0,"2323493630","Thu Jun 25 00:46:26 PDT 2009","NO_QUERY","rsrecidoro","is getting nowhere with NFSU on his phone.  http://plurk.com/p/13sdcj"
0,"2323493701","Thu Jun 25 00:46:27 PDT 2009","NO_QUERY","KerryPalmer","@ninaland Nightmare..the worst thing about following you is all the great locations you mention. And I’m just stuck here in sunny London "
0,"2323493805","Thu Jun 25 00:46:28 PDT 2009","NO_QUERY","Steviiexo","Mornting twitterville  pon de bus goin placement agen  I really strongly HATE IT!!  sad times"
0,"2323494309","Thu Jun 25 00:46:32 PDT 2009","NO_QUERY","migetman","got to go to doble science "
0,"2323494488","Thu Jun 25 00:46:34 PDT 2009","NO_QUERY","doctorsophie","is on the wa to work, soo tired "
0,"2323494606","Thu Jun 25 00:46:35 PDT 2009","NO_QUERY","sabrinalow","@janmeiyi wished i was there at breakfast with you all as well "
0,"2323495275","Thu Jun 25 00:46:41 PDT 2009","NO_QUERY","Cheryll16","had to sleep early last night. had a BIG fight with dad and turned off my computer  .. I hate it when he overreacts =//"
0,"2323495282","Thu Jun 25 00:46:41 PDT 2009","NO_QUERY","Janina_Michaela","Felt a bit pressured today - have to finish two reports "
0,"2323495338","Thu Jun 25 00:46:41 PDT 2009","NO_QUERY","aeoth","@griffmiester thats what they all say... "
0,"2323495441","Thu Jun 25 00:46:42 PDT 2009","NO_QUERY","AmriGee","My love is in San Antone. I can't sleep easily without him here. "
0,"2323495868","Thu Jun 25 00:46:46 PDT 2009","NO_QUERY","hannahsewell92","Feel like I've just been dragged out of bed by my hair! So tired "
0,"2323496313","Thu Jun 25 00:46:50 PDT 2009","NO_QUERY","Kaasimisgrindin","@MsToshay thank u...see u b forgettin bout me  u aint my number one fan no more"
0,"2323496412","Thu Jun 25 00:46:51 PDT 2009","NO_QUERY","joyshow","Oh noes! Unproductive evening.  This means tomorrow will be too busy. D:"
0,"2323496638","Thu Jun 25 00:46:53 PDT 2009","NO_QUERY","magnifiqisk","i missed rose more now "
0,"2323496737","Thu Jun 25 00:46:54 PDT 2009","NO_QUERY","lvjr","Good morning ladies and gentlemen...!!! Back in the office  One more day of my going in to the gutter to keep my gut alive "
0,"2323496844","Thu Jun 25 00:46:55 PDT 2009","NO_QUERY","AbsoluteJunkie","Finally, i m log in... been bz whole morning till now.. "
0,"2323497028","Thu Jun 25 00:46:56 PDT 2009","NO_QUERY","ftskfandira","@iamjonathancook it's so nice that you reply people's tweets. caleb never do that "
0,"2323497174","Thu Jun 25 00:46:57 PDT 2009","NO_QUERY","Chef311","@PromiseMeLove Just talking to you and listening to classical music. Bach Toccata and Fugue...dont know which one  Dogs snoring are fu ..."
0,"2323497214","Thu Jun 25 00:46:58 PDT 2009","NO_QUERY","Jasmine_Tafoya","@EmilyLovesGlee same! NIGHT! @killax3 i miss our morning talks already "
0,"2323497520","Thu Jun 25 00:47:00 PDT 2009","NO_QUERY","rob_caporetto","@griffmiester can't charge for it 'cause of the Google Maps conditions - otherwise I'd have to pay for a premium acct. "
